fecha,year,mes,dia,nombre_mes,nombre_dia,unidades,empleo,desempleo,dolar,minimo_mensual,inflacion,chevrolet,mazda,nissan,renault
2016-08-04,2016,08,4,Agosto,Jueves,986,58.79,8.99,3110.43,689455.00,8.10,66,67,75,64
2016-08-05,2016,08,5,Agosto,Viernes,898,58.79,8.99,3079.83,689455.00,8.10,66,67,75,64
2016-08-06,2016,08,6,Agosto,Sábado,175,58.79,8.99,3052.80,689455.00,8.10,66,67,75,64
2016-08-07,2016,08,7,Agosto,Domingo,0,58.79,8.99,3052.80,689455.00,8.10,66,67,75,64
2016-08-08,2016,08,8,Agosto,Lunes,798,58.79,8.99,3052.80,689455.00,8.10,66,67,75,64
2016-08-09,2016,08,9,Agosto,Martes,954,58.79,8.99,2992.50,689455.00,8.10,66,67,75,64
2016-08-10,2016,08,10,Agosto,Miércoles,844,58.79,8.99,2974.31,689455.00,8.10,66,67,75,64
2016-08-11,2016,08,11,Agosto,Jueves,1133,58.79,8.99,2954.90,689455.00,8.10,66,67,75,64
2016-08-12,2016,08,12,Agosto,Viernes,968,58.79,8.99,2911.26,689455.00,8.10,66,67,75,64
2016-08-13,2016,08,13,Agosto,Sábado,228,58.79,8.99,2908.67,689455.00,8.10,66,67,75,64
2016-08-14,2016,08,14,Agosto,Domingo,0,58.79,8.99,2908.67,689455.00,8.10,66,67,75,64
2016-08-15,2016,08,15,Agosto,Lunes,0,58.79,8.99,2908.67,689455.00,8.10,66,67,75,64
2016-08-16,2016,08,16,Agosto,Martes,692,58.79,8.99,2908.67,689455.00,8.10,66,67,75,64
2016-08-17,2016,08,17,Agosto,Miércoles,881,58.79,8.99,2905.30,689455.00,8.10,66,67,75,64
2016-08-18,2016,08,18,Agosto,Jueves,972,58.79,8.99,2918.07,689455.00,8.10,66,67,75,64
2016-08-19,2016,08,19,Agosto,Viernes,1017,58.79,8.99,2884.02,689455.00,8.10,66,67,75,64
2016-08-20,2016,08,20,Agosto,Sábado,268,58.79,8.99,2867.37,689455.00,8.10,66,67,75,64
2016-08-21,2016,08,21,Agosto,Domingo,0,58.79,8.99,2867.37,689455.00,8.10,66,67,75,64
2016-08-22,2016,08,22,Agosto,Lunes,728,58.79,8.99,2867.37,689455.00,8.10,66,67,75,64
2016-08-23,2016,08,23,Agosto,Martes,992,58.79,8.99,2883.89,689455.00,8.10,66,67,75,64
2016-08-24,2016,08,24,Agosto,Miércoles,1044,58.79,8.99,2909.10,689455.00,8.10,66,67,75,64
2016-08-25,2016,08,25,Agosto,Jueves,1106,58.79,8.99,2938.28,689455.00,8.10,66,67,75,64
2016-08-26,2016,08,26,Agosto,Viernes,1111,58.79,8.99,2915.67,689455.00,8.10,66,67,75,64
2016-08-27,2016,08,27,Agosto,Sábado,356,58.79,8.99,2882.69,689455.00,8.10,66,67,75,64
2016-08-28,2016,08,28,Agosto,Domingo,0,58.79,8.99,2882.69,689455.00,8.10,66,67,75,64
2016-08-29,2016,08,29,Agosto,Lunes,973,58.79,8.99,2882.69,689455.00,8.10,66,67,75,64
2016-08-30,2016,08,30,Agosto,Martes,1500,58.79,8.99,2924.29,689455.00,8.10,66,67,75,64
2016-08-31,2016,08,31,Agosto,Miércoles,1941,58.79,8.99,2933.82,689455.00,8.10,66,67,75,64
2016-09-01,2016,09,1,Septiembre,Jueves,677,58.71,8.51,2956.53,689455.00,7.27,68,70,76,78
2016-09-02,2016,09,2,Septiembre,Viernes,770,58.71,8.51,2986.36,689455.00,7.27,68,70,76,78
2016-09-03,2016,09,3,Septiembre,Sábado,180,58.71,8.51,2957.56,689455.00,7.27,68,70,76,78
2016-09-04,2016,09,4,Septiembre,Domingo,0,58.71,8.51,2957.56,689455.00,7.27,68,70,76,78
2016-09-05,2016,09,5,Septiembre,Lunes,611,58.71,8.51,2957.56,689455.00,7.27,68,70,76,78
2016-09-06,2016,09,6,Septiembre,Martes,862,58.71,8.51,2957.56,689455.00,7.27,68,70,76,78
2016-09-07,2016,09,7,Septiembre,Miércoles,999,58.71,8.51,2887.64,689455.00,7.27,68,70,76,78
2016-09-08,2016,09,8,Septiembre,Jueves,951,58.71,8.51,2840.38,689455.00,7.27,68,70,76,78
2016-09-09,2016,09,9,Septiembre,Viernes,974,58.71,8.51,2846.13,689455.00,7.27,68,70,76,78
2016-09-10,2016,09,10,Septiembre,Sábado,239,58.71,8.51,2899.29,689455.00,7.27,68,70,76,78
2016-09-11,2016,09,11,Septiembre,Domingo,0,58.71,8.51,2899.29,689455.00,7.27,68,70,76,78
2016-09-12,2016,09,12,Septiembre,Lunes,557,58.71,8.51,2899.29,689455.00,7.27,68,70,76,78
2016-09-13,2016,09,13,Septiembre,Martes,932,58.71,8.51,2942.29,689455.00,7.27,68,70,76,78
2016-09-14,2016,09,14,Septiembre,Miércoles,914,58.71,8.51,2976.19,689455.00,7.27,68,70,76,78
2016-09-15,2016,09,15,Septiembre,Jueves,891,58.71,8.51,2972.65,689455.00,7.27,68,70,76,78
2016-09-16,2016,09,16,Septiembre,Viernes,808,58.71,8.51,2938.50,689455.00,7.27,68,70,76,78
2016-09-17,2016,09,17,Septiembre,Sábado,195,58.71,8.51,2956.58,689455.00,7.27,68,70,76,78
2016-09-18,2016,09,18,Septiembre,Domingo,0,58.71,8.51,2956.58,689455.00,7.27,68,70,76,78
2016-09-19,2016,09,19,Septiembre,Lunes,695,58.71,8.51,2956.58,689455.00,7.27,68,70,76,78
2016-09-20,2016,09,20,Septiembre,Martes,864,58.71,8.51,2928.18,689455.00,7.27,68,70,76,78
2016-09-21,2016,09,21,Septiembre,Miércoles,934,58.71,8.51,2911.11,689455.00,7.27,68,70,76,78
2016-09-22,2016,09,22,Septiembre,Jueves,885,58.71,8.51,2894.15,689455.00,7.27,68,70,76,78
2016-09-23,2016,09,23,Septiembre,Viernes,1031,58.71,8.51,2862.52,689455.00,7.27,68,70,76,78
2016-09-24,2016,09,24,Septiembre,Sábado,130,58.71,8.51,2917.95,689455.00,7.27,68,70,76,78
2016-09-25,2016,09,25,Septiembre,Domingo,0,58.71,8.51,2917.95,689455.00,7.27,68,70,76,78
2016-09-26,2016,09,26,Septiembre,Lunes,685,58.71,8.51,2917.95,689455.00,7.27,68,70,76,78
2016-09-27,2016,09,27,Septiembre,Martes,1050,58.71,8.51,2917.58,689455.00,7.27,68,70,76,78
2016-09-28,2016,09,28,Septiembre,Miércoles,1193,58.71,8.51,2921.99,689455.00,7.27,68,70,76,78
2016-09-29,2016,09,29,Septiembre,Jueves,1457,58.71,8.51,2914.11,689455.00,7.27,68,70,76,78
2016-09-30,2016,09,30,Septiembre,Viernes,2013,58.71,8.51,2879.95,689455.00,7.27,68,70,76,78
2016-10-01,2016,10,1,Octubre,Sábado,130,60.77,8.29,2880.08,689455.00,6.48,72,73,76,75
2016-10-02,2016,10,2,Octubre,Domingo,0,60.77,8.29,2880.08,689455.00,6.48,72,73,76,75
2016-10-03,2016,10,3,Octubre,Lunes,423,60.77,8.29,2880.08,689455.00,6.48,72,73,76,75
2016-10-04,2016,10,4,Octubre,Martes,667,60.77,8.29,2937.23,689455.00,6.48,72,73,76,75
2016-10-05,2016,10,5,Octubre,Miércoles,846,60.77,8.29,2963.06,689455.00,6.48,72,73,76,75
2016-10-06,2016,10,6,Octubre,Jueves,823,60.77,8.29,2964.93,689455.00,6.48,72,73,76,75
2016-10-07,2016,10,7,Octubre,Viernes,865,60.77,8.29,2924.80,689455.00,6.48,72,73,76,75
2016-10-08,2016,10,8,Octubre,Sábado,195,60.77,8.29,2913.96,689455.00,6.48,72,73,76,75
2016-10-09,2016,10,9,Octubre,Domingo,0,60.77,8.29,2913.96,689455.00,6.48,72,73,76,75
2016-10-10,2016,10,10,Octubre,Lunes,653,60.77,8.29,2913.96,689455.00,6.48,72,73,76,75
2016-10-11,2016,10,11,Octubre,Martes,832,60.77,8.29,2913.96,689455.00,6.48,72,73,76,75
2016-10-12,2016,10,12,Octubre,Miércoles,839,60.77,8.29,2919.51,689455.00,6.48,72,73,76,75
2016-10-13,2016,10,13,Octubre,Jueves,860,60.77,8.29,2919.18,689455.00,6.48,72,73,76,75
2016-10-14,2016,10,14,Octubre,Viernes,931,60.77,8.29,2930.78,689455.00,6.48,72,73,76,75
2016-10-15,2016,10,15,Octubre,Sábado,213,60.77,8.29,2915.67,689455.00,6.48,72,73,76,75
2016-10-16,2016,10,16,Octubre,Domingo,0,60.77,8.29,2915.67,689455.00,6.48,72,73,76,75
2016-10-17,2016,10,17,Octubre,Lunes,0,60.77,8.29,2915.67,689455.00,6.48,72,73,76,75
2016-10-18,2016,10,18,Octubre,Martes,641,60.77,8.29,2915.67,689455.00,6.48,72,73,76,75
2016-10-19,2016,10,19,Octubre,Miércoles,781,60.77,8.29,2905.93,689455.00,6.48,72,73,76,75
2016-10-20,2016,10,20,Octubre,Jueves,909,60.77,8.29,2914.15,689455.00,6.48,72,73,76,75
2016-10-21,2016,10,21,Octubre,Viernes,983,60.77,8.29,2934.03,689455.00,6.48,72,73,76,75
2016-10-22,2016,10,22,Octubre,Sábado,203,60.77,8.29,2944.25,689455.00,6.48,72,73,76,75
2016-10-23,2016,10,23,Octubre,Domingo,0,60.77,8.29,2944.25,689455.00,6.48,72,73,76,75
2016-10-24,2016,10,24,Octubre,Lunes,704,60.77,8.29,2944.25,689455.00,6.48,72,73,76,75
2016-10-25,2016,10,25,Octubre,Martes,916,60.77,8.29,2929.83,689455.00,6.48,72,73,76,75
2016-10-26,2016,10,26,Octubre,Miércoles,1037,60.77,8.29,2941.34,689455.00,6.48,72,73,76,75
2016-10-27,2016,10,27,Octubre,Jueves,1092,60.77,8.29,2965.18,689455.00,6.48,72,73,76,75
2016-10-28,2016,10,28,Octubre,Viernes,1304,60.77,8.29,2966.61,689455.00,6.48,72,73,76,75
2016-10-29,2016,10,29,Octubre,Sábado,540,60.77,8.29,2967.66,689455.00,6.48,72,73,76,75
2016-10-30,2016,10,30,Octubre,Domingo,3,60.77,8.29,2967.66,689455.00,6.48,72,73,76,75
2016-10-31,2016,10,31,Octubre,Lunes,1899,60.77,8.29,2967.66,689455.00,6.48,72,73,76,75
2016-11-01,2016,11,1,Noviembre,Martes,521,60.35,7.51,2998.55,689455.00,5.96,75,77,91,92
2016-11-02,2016,11,2,Noviembre,Miércoles,701,60.35,7.51,3026.68,689455.00,5.96,75,77,91,92
2016-11-03,2016,11,3,Noviembre,Jueves,815,60.35,7.51,3070.54,689455.00,5.96,75,77,91,92
2016-11-04,2016,11,4,Noviembre,Viernes,901,60.35,7.51,3071.12,689455.00,5.96,75,77,91,92
2016-11-05,2016,11,5,Noviembre,Sábado,243,60.35,7.51,3070.40,689455.00,5.96,75,77,91,92
2016-11-06,2016,11,6,Noviembre,Domingo,0,60.35,7.51,3070.40,689455.00,5.96,75,77,91,92
2016-11-07,2016,11,7,Noviembre,Lunes,0,60.35,7.51,3070.40,689455.00,5.96,75,77,91,92
2016-11-08,2016,11,8,Noviembre,Martes,720,60.35,7.51,3070.40,689455.00,5.96,75,77,91,92
2016-11-09,2016,11,9,Noviembre,Miércoles,835,60.35,7.51,2984.78,689455.00,5.96,75,77,91,92
2016-11-10,2016,11,10,Noviembre,Jueves,953,60.35,7.51,3012.12,689455.00,5.96,75,77,91,92
2016-11-11,2016,11,11,Noviembre,Viernes,967,60.35,7.51,3100.12,689455.00,5.96,75,77,91,92
2016-11-12,2016,11,12,Noviembre,Sábado,220,60.35,7.51,3100.12,689455.00,5.96,75,77,91,92
2016-11-13,2016,11,13,Noviembre,Domingo,19,60.35,7.51,3100.12,689455.00,5.96,75,77,91,92
2016-11-14,2016,11,14,Noviembre,Lunes,0,60.35,7.51,3100.12,689455.00,5.96,75,77,91,92
2016-11-15,2016,11,15,Noviembre,Martes,679,60.35,7.51,3100.12,689455.00,5.96,75,77,91,92
2016-11-16,2016,11,16,Noviembre,Miércoles,902,60.35,7.51,3124.91,689455.00,5.96,75,77,91,92
2016-11-17,2016,11,17,Noviembre,Jueves,1014,60.35,7.51,3131.11,689455.00,5.96,75,77,91,92
2016-11-18,2016,11,18,Noviembre,Viernes,1015,60.35,7.51,3135.65,689455.00,5.96,75,77,91,92
2016-11-19,2016,11,19,Noviembre,Sábado,265,60.35,7.51,3163.49,689455.00,5.96,75,77,91,92
2016-11-20,2016,11,20,Noviembre,Domingo,0,60.35,7.51,3163.49,689455.00,5.96,75,77,91,92
2016-11-21,2016,11,21,Noviembre,Lunes,761,60.35,7.51,3163.49,689455.00,5.96,75,77,91,92
2016-11-22,2016,11,22,Noviembre,Martes,1048,60.35,7.51,3144.72,689455.00,5.96,75,77,91,92
2016-11-23,2016,11,23,Noviembre,Miércoles,1185,60.35,7.51,3139.76,689455.00,5.96,75,77,91,92
2016-11-24,2016,11,24,Noviembre,Jueves,1141,60.35,7.51,3187.97,689455.00,5.96,75,77,91,92
2016-11-25,2016,11,25,Noviembre,Viernes,1242,60.35,7.51,3187.97,689455.00,5.96,75,77,91,92
2016-11-26,2016,11,26,Noviembre,Sábado,457,60.35,7.51,3170.64,689455.00,5.96,75,77,91,92
2016-11-27,2016,11,27,Noviembre,Domingo,0,60.35,7.51,3170.64,689455.00,5.96,75,77,91,92
2016-11-28,2016,11,28,Noviembre,Lunes,1052,60.35,7.51,3170.64,689455.00,5.96,75,77,91,92
2016-11-29,2016,11,29,Noviembre,Martes,1740,60.35,7.51,3142.20,689455.00,5.96,75,77,91,92
2016-11-30,2016,11,30,Noviembre,Miércoles,3109,60.35,7.51,3165.09,689455.00,5.96,75,77,91,92
2016-12-01,2016,12,1,Diciembre,Jueves,812,58.98,8.74,3085.60,689455.00,5.75,79,85,92,82
2016-12-02,2016,12,2,Diciembre,Viernes,986,58.98,8.74,3068.34,689455.00,5.75,79,85,92,82
2016-12-03,2016,12,3,Diciembre,Sábado,295,58.98,8.74,3061.04,689455.00,5.75,79,85,92,82
2016-12-04,2016,12,4,Diciembre,Domingo,2,58.98,8.74,3061.04,689455.00,5.75,79,85,92,82
2016-12-05,2016,12,5,Diciembre,Lunes,917,58.98,8.74,3061.04,689455.00,5.75,79,85,92,82
2016-12-06,2016,12,6,Diciembre,Martes,1261,58.98,8.74,3049.47,689455.00,5.75,79,85,92,82
2016-12-07,2016,12,7,Diciembre,Miércoles,1361,58.98,8.74,3015.47,689455.00,5.75,79,85,92,82
2016-12-08,2016,12,8,Diciembre,Jueves,5,58.98,8.74,2989.71,689455.00,5.75,79,85,92,82
2016-12-09,2016,12,9,Diciembre,Viernes,1340,58.98,8.74,2989.71,689455.00,5.75,79,85,92,82
2016-12-10,2016,12,10,Diciembre,Sábado,441,58.98,8.74,3002.80,689455.00,5.75,79,85,92,82
2016-12-11,2016,12,11,Diciembre,Domingo,0,58.98,8.74,3002.80,689455.00,5.75,79,85,92,82
2016-12-12,2016,12,12,Diciembre,Lunes,1107,58.98,8.74,3002.80,689455.00,5.75,79,85,92,82
2016-12-13,2016,12,13,Diciembre,Martes,1600,58.98,8.74,2984.02,689455.00,5.75,79,85,92,82
2016-12-14,2016,12,14,Diciembre,Miércoles,1653,58.98,8.74,2982.29,689455.00,5.75,79,85,92,82
2016-12-15,2016,12,15,Diciembre,Jueves,1626,58.98,8.74,2964.56,689455.00,5.75,79,85,92,82
2016-12-16,2016,12,16,Diciembre,Viernes,1599,58.98,8.74,3000.47,689455.00,5.75,79,85,92,82
2016-12-17,2016,12,17,Diciembre,Sábado,378,58.98,8.74,2997.20,689455.00,5.75,79,85,92,82
2016-12-18,2016,12,18,Diciembre,Domingo,0,58.98,8.74,2997.20,689455.00,5.75,79,85,92,82
2016-12-19,2016,12,19,Diciembre,Lunes,1240,58.98,8.74,2997.20,689455.00,5.75,79,85,92,82
2016-12-20,2016,12,20,Diciembre,Martes,1567,58.98,8.74,3019.44,689455.00,5.75,79,85,92,82
2016-12-21,2016,12,21,Diciembre,Miércoles,1588,58.98,8.74,2988.06,689455.00,5.75,79,85,92,82
2016-12-22,2016,12,22,Diciembre,Jueves,1644,58.98,8.74,2989.14,689455.00,5.75,79,85,92,82
2016-12-23,2016,12,23,Diciembre,Viernes,1667,58.98,8.74,2996.03,689455.00,5.75,79,85,92,82
2016-12-24,2016,12,24,Diciembre,Sábado,334,58.98,8.74,2996.60,689455.00,5.75,79,85,92,82
2016-12-25,2016,12,25,Diciembre,Domingo,0,58.98,8.74,2996.60,689455.00,5.75,79,85,92,82
2016-12-26,2016,12,26,Diciembre,Lunes,1234,58.98,8.74,2996.60,689455.00,5.75,79,85,92,82
2016-12-27,2016,12,27,Diciembre,Martes,1922,58.98,8.74,2996.60,689455.00,5.75,79,85,92,82
2016-12-28,2016,12,28,Diciembre,Miércoles,2409,58.98,8.74,2992.81,689455.00,5.75,79,85,92,82
2016-12-29,2016,12,29,Diciembre,Jueves,3603,58.98,8.74,3019.72,689455.00,5.75,79,85,92,82
2016-12-30,2016,12,30,Diciembre,Viernes,965,58.98,8.74,3000.71,689455.00,5.75,79,85,92,82
2016-12-31,2016,12,31,Diciembre,Sábado,46,58.98,8.74,3000.71,689455.00,5.75,79,85,92,82
2017-01-01,2017,01,1,Enero,Domingo,0,56.34,11.73,3000.71,737717.00,5.47,94,100,100,100
2017-01-02,2017,01,2,Enero,Lunes,45,56.34,11.73,3000.71,737717.00,5.47,94,100,100,100
2017-01-03,2017,01,3,Enero,Martes,116,56.34,11.73,3000.71,737717.00,5.47,94,100,100,100
2017-01-04,2017,01,4,Enero,Miércoles,232,56.34,11.73,2981.06,737717.00,5.47,94,100,100,100
2017-01-05,2017,01,5,Enero,Jueves,455,56.34,11.73,2965.36,737717.00,5.47,94,100,100,100
2017-01-06,2017,01,6,Enero,Viernes,776,56.34,11.73,2941.08,737717.00,5.47,94,100,100,100
2017-01-07,2017,01,7,Enero,Sábado,192,56.34,11.73,2919.01,737717.00,5.47,94,100,100,100
2017-01-08,2017,01,8,Enero,Domingo,0,56.34,11.73,2919.01,737717.00,5.47,94,100,100,100
2017-01-09,2017,01,9,Enero,Lunes,0,56.34,11.73,2919.01,737717.00,5.47,94,100,100,100
2017-01-10,2017,01,10,Enero,Martes,609,56.34,11.73,2919.01,737717.00,5.47,94,100,100,100
2017-01-11,2017,01,11,Enero,Miércoles,727,56.34,11.73,2949.60,737717.00,5.47,94,100,100,100
2017-01-12,2017,01,12,Enero,Jueves,955,56.34,11.73,2980.80,737717.00,5.47,94,100,100,100
2017-01-13,2017,01,13,Enero,Viernes,1110,56.34,11.73,2930.19,737717.00,5.47,94,100,100,100
2017-01-14,2017,01,14,Enero,Sábado,237,56.34,11.73,2935.96,737717.00,5.47,94,100,100,100
2017-01-15,2017,01,15,Enero,Domingo,0,56.34,11.73,2935.96,737717.00,5.47,94,100,100,100
2017-01-16,2017,01,16,Enero,Lunes,853,56.34,11.73,2935.96,737717.00,5.47,94,100,100,100
2017-01-17,2017,01,17,Enero,Martes,927,56.34,11.73,2935.96,737717.00,5.47,94,100,100,100
2017-01-18,2017,01,18,Enero,Miércoles,868,56.34,11.73,2924.77,737717.00,5.47,94,100,100,100
2017-01-19,2017,01,19,Enero,Jueves,937,56.34,11.73,2934.58,737717.00,5.47,94,100,100,100
2017-01-20,2017,01,20,Enero,Viernes,850,56.34,11.73,2938.24,737717.00,5.47,94,100,100,100
2017-01-21,2017,01,21,Enero,Sábado,208,56.34,11.73,2927.91,737717.00,5.47,94,100,100,100
2017-01-22,2017,01,22,Enero,Domingo,0,56.34,11.73,2927.91,737717.00,5.47,94,100,100,100
2017-01-23,2017,01,23,Enero,Lunes,666,56.34,11.73,2927.91,737717.00,5.47,94,100,100,100
2017-01-24,2017,01,24,Enero,Martes,842,56.34,11.73,2908.53,737717.00,5.47,94,100,100,100
2017-01-25,2017,01,25,Enero,Miércoles,798,56.34,11.73,2932.01,737717.00,5.47,94,100,100,100
2017-01-26,2017,01,26,Enero,Jueves,950,56.34,11.73,2927.53,737717.00,5.47,94,100,100,100
2017-01-27,2017,01,27,Enero,Viernes,923,56.34,11.73,2936.72,737717.00,5.47,94,100,100,100
2017-01-28,2017,01,28,Enero,Sábado,244,56.34,11.73,2930.17,737717.00,5.47,94,100,100,100
2017-01-29,2017,01,29,Enero,Domingo,0,56.34,11.73,2930.17,737717.00,5.47,94,100,100,100
2017-01-30,2017,01,30,Enero,Lunes,941,56.34,11.73,2930.17,737717.00,5.47,94,100,100,100
2017-01-31,2017,01,31,Enero,Martes,1846,56.34,11.73,2936.66,737717.00,5.47,94,100,100,100
2017-02-01,2017,02,1,Febrero,Miércoles,583,57.25,10.50,2921.90,737717.00,5.18,71,77,92,71
2017-02-02,2017,02,2,Febrero,Jueves,723,57.25,10.50,2906.78,737717.00,5.18,71,77,92,71
2017-02-03,2017,02,3,Febrero,Viernes,742,57.25,10.50,2882.20,737717.00,5.18,71,77,92,71
2017-02-04,2017,02,4,Febrero,Sábado,211,57.25,10.50,2855.80,737717.00,5.18,71,77,92,71
2017-02-05,2017,02,5,Febrero,Domingo,0,57.25,10.50,2855.80,737717.00,5.18,71,77,92,71
2017-02-06,2017,02,6,Febrero,Lunes,590,57.25,10.50,2855.80,737717.00,5.18,71,77,92,71
2017-02-07,2017,02,7,Febrero,Martes,781,57.25,10.50,2853.99,737717.00,5.18,71,77,92,71
2017-02-08,2017,02,8,Febrero,Miércoles,833,57.25,10.50,2867.76,737717.00,5.18,71,77,92,71
2017-02-09,2017,02,9,Febrero,Jueves,896,57.25,10.50,2879.49,737717.00,5.18,71,77,92,71
2017-02-10,2017,02,10,Febrero,Viernes,849,57.25,10.50,2862.63,737717.00,5.18,71,77,92,71
2017-02-11,2017,02,11,Febrero,Sábado,206,57.25,10.50,2851.98,737717.00,5.18,71,77,92,71
2017-02-12,2017,02,12,Febrero,Domingo,3,57.25,10.50,2851.98,737717.00,5.18,71,77,92,71
2017-02-13,2017,02,13,Febrero,Lunes,735,57.25,10.50,2851.98,737717.00,5.18,71,77,92,71
2017-02-14,2017,02,14,Febrero,Martes,810,57.25,10.50,2875.46,737717.00,5.18,71,77,92,71
2017-02-15,2017,02,15,Febrero,Miércoles,820,57.25,10.50,2867.64,737717.00,5.18,71,77,92,71
2017-02-16,2017,02,16,Febrero,Jueves,808,57.25,10.50,2876.03,737717.00,5.18,71,77,92,71
2017-02-17,2017,02,17,Febrero,Viernes,767,57.25,10.50,2875.68,737717.00,5.18,71,77,92,71
2017-02-18,2017,02,18,Febrero,Sábado,200,57.25,10.50,2902.81,737717.00,5.18,71,77,92,71
2017-02-19,2017,02,19,Febrero,Domingo,0,57.25,10.50,2902.81,737717.00,5.18,71,77,92,71
2017-02-20,2017,02,20,Febrero,Lunes,633,57.25,10.50,2902.81,737717.00,5.18,71,77,92,71
2017-02-21,2017,02,21,Febrero,Martes,845,57.25,10.50,2902.81,737717.00,5.18,71,77,92,71
2017-02-22,2017,02,22,Febrero,Miércoles,911,57.25,10.50,2902.68,737717.00,5.18,71,77,92,71
2017-02-23,2017,02,23,Febrero,Jueves,818,57.25,10.50,2893.55,737717.00,5.18,71,77,92,71
2017-02-24,2017,02,24,Febrero,Viernes,1052,57.25,10.50,2871.67,737717.00,5.18,71,77,92,71
2017-02-25,2017,02,25,Febrero,Sábado,275,57.25,10.50,2886.52,737717.00,5.18,71,77,92,71
2017-02-26,2017,02,26,Febrero,Domingo,0,57.25,10.50,2886.52,737717.00,5.18,71,77,92,71
2017-02-27,2017,02,27,Febrero,Lunes,1014,57.25,10.50,2886.52,737717.00,5.18,71,77,92,71
2017-02-28,2017,02,28,Febrero,Martes,1931,57.25,10.50,2896.27,737717.00,5.18,71,77,92,71
2017-03-01,2017,03,1,Marzo,Miércoles,485,57.40,9.70,2919.17,737717.00,4.69,70,73,85,70
2017-03-02,2017,03,2,Marzo,Jueves,708,57.40,9.70,2935.75,737717.00,4.69,70,73,85,70
2017-03-03,2017,03,3,Marzo,Viernes,697,57.40,9.70,2960.91,737717.00,4.69,70,73,85,70
2017-03-04,2017,03,4,Marzo,Sábado,164,57.40,9.70,2977.43,737717.00,4.69,70,73,85,70
2017-03-05,2017,03,5,Marzo,Domingo,0,57.40,9.70,2977.43,737717.00,4.69,70,73,85,70
2017-03-06,2017,03,6,Marzo,Lunes,680,57.40,9.70,2977.43,737717.00,4.69,70,73,85,70
2017-03-07,2017,03,7,Marzo,Martes,826,57.40,9.70,2966.67,737717.00,4.69,70,73,85,70
2017-03-08,2017,03,8,Marzo,Miércoles,866,57.40,9.70,2972.44,737717.00,4.69,70,73,85,70
2017-03-09,2017,03,9,Marzo,Jueves,884,57.40,9.70,2987.88,737717.00,4.69,70,73,85,70
2017-03-10,2017,03,10,Marzo,Viernes,888,57.40,9.70,3004.43,737717.00,4.69,70,73,85,70
2017-03-11,2017,03,11,Marzo,Sábado,259,57.40,9.70,2980.83,737717.00,4.69,70,73,85,70
2017-03-12,2017,03,12,Marzo,Domingo,1,57.40,9.70,2980.83,737717.00,4.69,70,73,85,70
2017-03-13,2017,03,13,Marzo,Lunes,714,57.40,9.70,2980.83,737717.00,4.69,70,73,85,70
2017-03-14,2017,03,14,Marzo,Martes,893,57.40,9.70,2987.93,737717.00,4.69,70,73,85,70
2017-03-15,2017,03,15,Marzo,Miércoles,922,57.40,9.70,2997.73,737717.00,4.69,70,73,85,70
2017-03-16,2017,03,16,Marzo,Jueves,981,57.40,9.70,2972.61,737717.00,4.69,70,73,85,70
2017-03-17,2017,03,17,Marzo,Viernes,851,57.40,9.70,2923.96,737717.00,4.69,70,73,85,70
2017-03-18,2017,03,18,Marzo,Sábado,143,57.40,9.70,2912.53,737717.00,4.69,70,73,85,70
2017-03-19,2017,03,19,Marzo,Domingo,0,57.40,9.70,2912.53,737717.00,4.69,70,73,85,70
2017-03-20,2017,03,20,Marzo,Lunes,0,57.40,9.70,2912.53,737717.00,4.69,70,73,85,70
2017-03-21,2017,03,21,Marzo,Martes,616,57.40,9.70,2912.53,737717.00,4.69,70,73,85,70
2017-03-22,2017,03,22,Marzo,Miércoles,840,57.40,9.70,2904.87,737717.00,4.69,70,73,85,70
2017-03-23,2017,03,23,Marzo,Jueves,908,57.40,9.70,2936.82,737717.00,4.69,70,73,85,70
2017-03-24,2017,03,24,Marzo,Viernes,1007,57.40,9.70,2921.25,737717.00,4.69,70,73,85,70
2017-03-25,2017,03,25,Marzo,Sábado,302,57.40,9.70,2899.94,737717.00,4.69,70,73,85,70
2017-03-26,2017,03,26,Marzo,Domingo,3,57.40,9.70,2899.94,737717.00,4.69,70,73,85,70
2017-03-27,2017,03,27,Marzo,Lunes,720,57.40,9.70,2899.94,737717.00,4.69,70,73,85,70
2017-03-28,2017,03,28,Marzo,Martes,1065,57.40,9.70,2913.48,737717.00,4.69,70,73,85,70
2017-03-29,2017,03,29,Marzo,Miércoles,1210,57.40,9.70,2911.99,737717.00,4.69,70,73,85,70
2017-03-30,2017,03,30,Marzo,Jueves,1475,57.40,9.70,2888.02,737717.00,4.69,70,73,85,70
2017-03-31,2017,03,31,Marzo,Viernes,2092,57.40,9.70,2880.24,737717.00,4.69,70,73,85,70
2017-04-01,2017,04,1,Abril,Sábado,130,59.26,8.91,2885.57,737717.00,4.66,73,76,88,76
2017-04-02,2017,04,2,Abril,Domingo,1,59.26,8.91,2885.57,737717.00,4.66,73,76,88,76
2017-04-03,2017,04,3,Abril,Lunes,393,59.26,8.91,2885.57,737717.00,4.66,73,76,88,76
2017-04-04,2017,04,4,Abril,Martes,642,59.26,8.91,2866.87,737717.00,4.66,73,76,88,76
2017-04-05,2017,04,5,Abril,Miércoles,808,59.26,8.91,2869.32,737717.00,4.66,73,76,88,76
2017-04-06,2017,04,6,Abril,Jueves,964,59.26,8.91,2857.65,737717.00,4.66,73,76,88,76
